x,y,Predictions
798009.301015398,1192237.2739867,0.0067579196040258
798009.301015398,1192184.26447976,0.00938254959117953
798009.301015398,1192131.25497282,0.0130770162928622
798009.301015398,1192078.24546587,0.0182152502855852
798009.301015398,1192025.23595893,0.0252421949273194
798009.301015398,1191972.22645199,0.0346431464028777
798009.301015398,1191919.21694505,0.0468795577456706
798009.301015398,1191654.16941034,0.150185719003185
798009.301015398,1191230.0933548,0.172859321344038
798009.301015398,1191124.07434091,0.129671978864314
798009.301015398,1191018.05532703,0.0887973303387765
798009.301015398,1190965.04582009,0.0716163007524956
798009.301015398,1190859.0268062,0.0450367918990874
798009.301015398,1190806.01729926,0.0353597930193215
798062.306208171,1201725.97572935,0.000539790027303359
798062.306208171,1201672.96622241,0.000534205585534917
798062.306208171,1201619.95671547,0.000526999068548247
798062.306208171,1201566.94720853,0.00051832078144562
798062.306208171,1201513.93770158,0.000508338834022788
798062.306208171,1201460.92819464,0.000497235282532966
798062.306208171,1201407.9186877,0.000485202072470009
798062.306208171,1201354.90918076,0.000472436931323112
798062.306208171,1201301.89967382,0.000459139360182227
798062.306208171,1201248.89016687,0.000445506865813732
798062.306208171,1201195.88065993,0.000431731560748926
798062.306208171,1201142.87115299,0.000417997238891426
798062.306208171,1201089.86164605,0.000404477009476885
798062.306208171,1201036.8521391,0.000391331544577677
798062.306208171,1200983.84263216,0.000378707966631349
798062.306208171,1200930.83312522,0.00036673937461574
798062.306208171,1200877.82361828,0.000355544982307616
798062.306208171,1200824.81411134,0.00034523082104909
798062.306208171,1200506.75706968,0.000306491601148922
798062.306208171,1200400.7380558,0.000304069052894059
798062.306208171,1200347.72854886,0.000305140337285648
798062.306208171,1199658.60495861,0.000529127826408557
798062.306208171,1199605.59545167,0.000572620742687712
798062.306208171,1198810.45284753,0.00317320386134837
798062.306208171,1198757.44334059,0.00368046660268571
798062.306208171,1198439.38629894,0.00926337372583686
798062.306208171,1198333.36728505,0.0124008880634892
798062.306208171,1198227.34827117,0.0161152153492415
798062.306208171,1198174.33876423,0.0180801751742157
798062.306208171,1197909.29122951,0.0254286816353368
798062.306208171,1197750.26270869,0.0245755701571032
798062.306208171,1197697.25320175,0.0232503016229387
798062.306208171,1197644.2436948,0.0215259197682091
798062.306208171,1197591.23418786,0.0195206668629185
798062.306208171,1197538.22468092,0.0173624955601759
798062.306208171,1197485.21517398,0.0151735041352955
798062.306208171,1197432.20566704,0.0130575679285904
798062.306208171,1197379.19616009,0.0110928848346254
798062.306208171,1193350.47363249,0.00163967648483723
798062.306208171,1193297.46412554,0.00139828291029814
798062.306208171,1193244.4546186,0.00120793623075704
798062.306208171,1193191.44511166,0.00105982489242259
798062.306208171,1193138.43560472,0.000946767809324281
798062.306208171,1193085.42609777,0.000863145198606356
798062.306208171,1193032.41659083,0.000804794556240802
798062.306208171,1192979.40708389,0.000768916313600004
798062.306208171,1192926.39757695,0.000754023011827257
798062.306208171,1192873.38807001,0.000759960742442993
798062.306208171,1192820.37856306,0.00078803251542651
798062.306208171,1192767.36905612,0.00084126045837522
798062.306208171,1192714.35954918,0.000924837945346317
798062.306208171,1192661.35004224,0.00104684490703269
798062.306208171,1192449.31201447,0.00225840131219462
798062.306208171,1192396.30250753,0.00290510050950695
798062.306208171,1192343.29300058,0.00380786320055005
798062.306208171,1192078.24546587,0.0172428288984463
798062.306208171,1191972.22645199,0.0314553069725971
798062.306208171,1191654.16941034,0.123183287242368
798062.306208171,1191230.0933548,0.133412964182418
798062.306208171,1191124.07434091,0.0997571985222631
798062.306208171,1191018.05532703,0.0683163334102836
798062.306208171,1190965.04582009,0.0551533632794563
798115.311400944,1201619.95671547,0.000512396029692095
798115.311400944,1201566.94720853,0.00050293994066801
798115.311400944,1201513.93770158,0.000492242763712453
798115.311400944,1201460.92819464,0.000480483571239162
798115.311400944,1201407.9186877,0.000467849556695631
798115.311400944,1201354.90918076,0.00045453210392285
798115.311400944,1201301.89967382,0.000440722983872149
798115.311400944,1201248.89016687,0.000426610806034501
798115.311400944,1200506.75706968,0.000277801555260819
798115.311400944,1200400.7380558,0.000272265728184231
798115.311400944,1200347.72854886,0.000271469045327253
798115.311400944,1199658.60495861,0.000437364183318421
798115.311400944,1199605.59545167,0.000472592797704434
798115.311400944,1199552.58594472,0.000513559381082491
798115.311400944,1198969.48136836,0.00187240514135116
798115.311400944,1198916.47186142,0.00218099693118499
798115.311400944,1198863.46235447,0.00255412287016202
798115.311400944,1198810.45284753,0.00300594814170403
798115.311400944,1198757.44334059,0.00355330247347735
798115.311400944,1198704.43383365,0.00421580972177553
798115.311400944,1198651.42432671,0.0050157755957532
798115.311400944,1198598.41481976,0.00597767563326131
798115.311400944,1198545.40531282,0.00712704142937813
798115.311400944,1198492.39580588,0.00848851351350378
798115.311400944,1198439.38629894,0.0100828378177036
798115.311400944,1198386.37679199,0.011922662192533
798115.311400944,1198333.36728505,0.0140071763845924
798115.311400944,1198280.35777811,0.0163159595592112
798115.311400944,1198227.34827117,0.0188028464663205
798115.311400944,1198174.33876423,0.0213911270788196
798115.311400944,1198121.32925728,0.0239718025939709
798115.311400944,1198068.31975034,0.0264067076903441
798115.311400944,1198015.3102434,0.0285378386964571
798115.311400944,1197962.30073646,0.0302030711256228
798115.311400944,1197909.29122951,0.0312567247636959
798115.311400944,1197856.28172257,0.031591580716046
798115.311400944,1197803.27221563,0.0311576633507311
798115.311400944,1197750.26270869,0.0299730531354078
798115.311400944,1197697.25320175,0.0281235088342771
798115.311400944,1197644.2436948,0.025750435274881
798115.311400944,1197591.23418786,0.0230298261592253
798115.311400944,1197538.22468092,0.0201471081353275
798115.311400944,1197485.21517398,0.0172734914246008
798115.311400944,1197432.20566704,0.0145483682254827
798115.311400944,1197379.19616009,0.0120700742662002
798115.311400944,1197326.18665315,0.00989488396901976
798115.311400944,1197273.17714621,0.0080422807909708
798115.311400944,1193297.46412554,0.00173339172959707
798115.311400944,1193085.42609777,0.00108289475919895
798115.311400944,1193032.41659083,0.00100770628241032
798115.311400944,1192820.37856306,0.000959757573377484
798115.311400944,1192714.35954918,0.00109848984152826
798115.311400944,1192449.31201447,0.00245416053188637
798115.311400944,1192396.30250753,0.0030909472142222
798115.311400944,1192343.29300058,0.0039640287539304
798115.311400944,1192078.24546587,0.0160389929148938
798115.311400944,1191972.22645199,0.0280313568030182
798115.311400944,1191654.16941034,0.0990282018977992
798115.311400944,1191601.15990339,0.111312095737242
798115.311400944,1191548.15039645,0.121151925113301
798115.311400944,1191495.14088951,0.127569891879003
798115.311400944,1191442.13138257,0.129919585594443
798115.311400944,1191389.12187562,0.128008707260408
798115.311400944,1191336.11236868,0.122128089520796
798115.311400944,1191283.10286174,0.11298062953719
798115.311400944,1191230.0933548,0.10153474401431
798115.311400944,1191177.08384786,0.0888467700667963
798115.311400944,1191124.07434091,0.0758987503621479
798115.311400944,1191071.06483397,0.0634845120784603
798115.311400944,1191018.05532703,0.0521562780208055
798115.311400944,1190965.04582009,0.0422254162737385
798168.316593718,1200877.82361828,0.000312910669217081
798168.316593718,1200559.76657662,0.000258233005482418
798168.316593718,1200506.75706968,0.000252627595376518
798168.316593718,1200453.74756274,0.000248119971211788
798168.316593718,1200400.7380558,0.000244743964356129
798168.316593718,1200347.72854886,0.000242537256598969
798168.316593718,1200294.71904191,0.000241543924963585
798168.316593718,1200241.70953497,0.000241817129074163
798168.316593718,1200188.70002803,0.000243422005518319
798168.316593718,1200135.69052109,0.000246438858706804
798168.316593718,1200082.68101415,0.000250966766636117
798168.316593718,1200029.6715072,0.000257127754358713
798168.316593718,1199976.66200026,0.000265071730027182
798168.316593718,1199923.65249332,0.000274982430893726
798168.316593718,1199870.64298638,0.000287084693163732
798168.316593718,1199817.63347943,0.000301653444617733
798168.316593718,1199764.62397249,0.000319024928146218
798168.316593718,1199711.61446555,0.000339610805025862
798168.316593718,1199658.60495861,0.00036391596806221
798168.316593718,1199605.59545167,0.000392561128086989
798168.316593718,1199552.58594472,0.000426311536796642
798168.316593718,1199499.57643778,0.000466113591310302
798168.316593718,1199446.56693084,0.000513141550081835
798168.316593718,1199393.5574239,0.000568857195555025
798168.316593718,1199340.54791695,0.000635086023001186
798168.316593718,1199287.53841001,0.000714114424444827
798168.316593718,1199234.52890307,0.000808813356538162
798168.316593718,1199181.51939613,0.000922795073596386
798168.316593718,1199128.50988919,0.00106061053616172
798168.316593718,1199075.50038224,0.00122799580496047
798168.316593718,1199022.4908753,0.00143217562404321
798168.316593718,1198969.48136836,0.00168223069145775
798168.316593718,1198916.47186142,0.00198953056379934
798168.316593718,1198863.46235447,0.00236822489851965
798168.316593718,1198810.45284753,0.00283576926793464
798168.316593718,1198757.44334059,0.00341343491538777
798168.316593718,1198704.43383365,0.00412671119957461
798168.316593718,1198651.42432671,0.00500545262023483
798168.316593718,1198598.41481976,0.00608354982941046
798168.316593718,1198545.40531282,0.00739782309290055
798168.316593718,1198492.39580588,0.00898576586142514
798168.316593718,1198439.38629894,0.0108817403832735
798168.316593718,1198386.37679199,0.0131113001536765
798168.316593718,1198333.36728505,0.0156835518786553
798168.316593718,1198280.35777811,0.0185819318344518
798168.316593718,1198227.34827117,0.0217544713282392
798168.316593718,1198174.33876423,0.0251054773188351
798168.316593718,1198121.32925728,0.0284913247674818
798168.316593718,1198068.31975034,0.0317233682001439
798168.316593718,1198015.3102434,0.0345803992063068
798168.316593718,1197962.30073646,0.0368313229908005
798168.316593718,1197909.29122951,0.0382659304815923
798168.316593718,1197856.28172257,0.0387285142535558
798168.316593718,1197803.27221563,0.038146809455216
798168.316593718,1197750.26270869,0.0365485553139051
798168.316593718,1197697.25320175,0.0340604557516179
798168.316593718,1197644.2436948,0.0308889288708675
798168.316593718,1197591.23418786,0.0272871645984988
798168.316593718,1197538.22468092,0.0235166752410749
798168.316593718,1197485.21517398,0.0198123525119814
798168.316593718,1197432.20566704,0.0163579454521559
798168.316593718,1197379.19616009,0.013274988277354
798168.316593718,1197326.18665315,0.0106242188648673
798168.316593718,1197273.17714621,0.00841580639461022
798168.316593718,1197220.16763927,0.00662378778632518
798168.316593718,1197167.15813232,0.00520071575318865
798168.316593718,1197114.14862538,0.00408992855360815
798168.316593718,1193297.46412554,0.00214847880331983
798168.316593718,1193191.44511166,0.00165808399240989
798168.316593718,1193085.42609777,0.00135396123863822
798168.316593718,1193032.41659083,0.00125661175577831
798168.316593718,1192714.35954918,0.00129489047186798
798168.316593718,1192449.31201447,0.00263976887774641
798168.316593718,1192396.30250753,0.00325349386040544
798168.316593718,1192343.29300058,0.0040802470747041
798168.316593718,1192290.28349364,0.00519204607985543
798168.316593718,1192237.2739867,0.00668226320214572
798168.316593718,1192184.26447976,0.00866830843354973
798168.316593718,1192131.25497282,0.0112918295080569
798168.316593718,1192078.24546587,0.0147141878107531
798168.316593718,1192025.23595893,0.0191044342485226
798168.316593718,1191972.22645199,0.0246170841154994
798168.316593718,1191919.21694505,0.0313582595125121
798168.316593718,1191866.2074381,0.0393417378943938
798168.316593718,1191813.19793116,0.0484411206328091
798168.316593718,1191760.18842422,0.0583497296717556
798168.316593718,1191707.17891728,0.0685637607291629
798168.316593718,1191654.16941034,0.0784037721403664
798168.316593718,1191601.15990339,0.0870825802740063
798168.316593718,1191548.15039645,0.0938144165893412
798168.316593718,1191495.14088951,0.0979447214316711
798168.316593718,1191442.13138257,0.0990687709943071
798168.316593718,1191389.12187562,0.0971065197221058
798168.316593718,1191336.11236868,0.0923124758424151
798168.316593718,1191283.10286174,0.085219108285248
798168.316593718,1191230.0933548,0.0765320718957358
798168.316593718,1191177.08384786,0.0670074713819888
798168.316593718,1191124.07434091,0.0573417380022501
798168.316593718,1191071.06483397,0.0480952832148202
798221.321786491,1201036.8521391,0.000333579004388383
798221.321786491,1200983.84263216,0.000319866251349397
798221.321786491,1200930.83312522,0.00030673405685361
798221.321786491,1200877.82361828,0.00029426951326802
798221.321786491,1200824.81411134,0.000282546272848423
798221.321786491,1200771.80460439,0.000271625555848807
798221.321786491,1200718.79509745,0.000261557475399144
798221.321786491,1200665.78559051,0.000252382618242534
798221.321786491,1200612.77608357,0.000244133823626687
798221.321786491,1200559.76657662,0.000236838109660716
798221.321786491,1200506.75706968,0.000230518706713075
798221.321786491,1200453.74756274,0.000225197170338773
798221.321786491,1200400.7380558,0.000220895561236002
798221.321786491,1200347.72854886,0.000217638696443654
798221.321786491,1200294.71904191,0.000215456494219605
798221.321786491,1200241.70953497,0.000214386454885385
798221.321786491,1200188.70002803,0.000214476341827953
798221.321786491,1200135.69052109,0.000215787151638605
798221.321786491,1200082.68101415,0.000218396491319669
798221.321786491,1200029.6715072,0.000222402515401403
798221.321786491,1199976.66200026,0.000227928619113118
798221.321786491,1199923.65249332,0.000235129138672284
798221.321786491,1199870.64298638,0.000244196380524773
798221.321786491,1199817.63347943,0.000255369393553087
798221.321786491,1199764.62397249,0.000268945019155603
798221.321786491,1199711.61446555,0.000285291913256353
798221.321786491,1199658.60495861,0.000304868444217468
798221.321786491,1199605.59545167,0.000328245647520909
798221.321786491,1199552.58594472,0.000356136782763943
798221.321786491,1199499.57643778,0.000389435517176009
798221.321786491,1199446.56693084,0.000429265384617717
798221.321786491,1199393.5574239,0.000477043977482325
798221.321786491,1199340.54791695,0.000534566362053732
798221.321786491,1199287.53841001,0.000604113504300642
798221.321786491,1199234.52890307,0.00068859307701921
798221.321786491,1199181.51939613,0.000791721877615781
798221.321786491,1199128.50988919,0.000918261127633937
798221.321786491,1199075.50038224,0.00107431791321651
798221.321786491,1199022.4908753,0.00126772746829598
798221.321786491,1198969.48136836,0.00150853099069169
798221.321786491,1198916.47186142,0.00180956066433929
798221.321786491,1198863.46235447,0.00218713506548778
798221.321786491,1198810.45284753,0.00266185047992547
798221.321786491,1198757.44334059,0.00325942182518029
798221.321786491,1198704.43383365,0.00401147475177958
798221.321786491,1198651.42432671,0.00495611208930369
798221.321786491,1198598.41481976,0.00613796999957435
798221.321786491,1198545.40531282,0.00760734696909772
798221.321786491,1198492.39580588,0.00941785309247023
798221.321786491,1198439.38629894,0.0116219346187877
798221.321786491,1198386.37679199,0.0142636592858999
798221.321786491,1198333.36728505,0.0173684117750378
798221.321786491,1198280.35777811,0.0209297611586067
798221.321786491,1198227.34827117,0.0248947855002836
798221.321786491,1198174.33876423,0.0291504899197459
798221.321786491,1198121.32925728,0.0335153105631876
798221.321786491,1198068.31975034,0.0377404634520417
798221.321786491,1198015.3102434,0.0415253289694208
798221.321786491,1197962.30073646,0.0445485910136775
798221.321786491,1197909.29122951,0.0465125443212209
798221.321786491,1197856.28172257,0.0471929045302237
798221.321786491,1197803.27221563,0.0464825569753417
798221.321786491,1197750.26270869,0.0444170694062792
798221.321786491,1197697.25320175,0.0411735721652031
798221.321786491,1197644.2436948,0.0370419569719577
798221.321786491,1197591.23418786,0.0323755755740823
798221.321786491,1197538.22468092,0.0275343915533033
798221.321786491,1197485.21517398,0.0228345896142491
798221.321786491,1197432.20566704,0.01851494650767
798221.321786491,1197379.19616009,0.0147238652784753
798221.321786491,1197326.18665315,0.0115247223415036
798221.321786491,1197273.17714621,0.00891324283212098
798221.321786491,1197220.16763927,0.00683967922491573
798221.321786491,1197167.15813232,0.0052299515172283
798221.321786491,1197114.14862538,0.00400233437112919
798221.321786491,1197061.13911844,0.00307860109660461
798221.321786491,1197008.1296115,0.0023901285159811
798221.321786491,1193456.49264637,0.00409019019094867
798221.321786491,1193403.48313943,0.00353138248778189
798221.321786491,1193350.47363249,0.00305748189302009
798221.321786491,1193297.46412554,0.00266101474292037
798221.321786491,1193244.4546186,0.00233368080992814
798221.321786491,1193191.44511166,0.00206718229014693
798221.321786491,1193138.43560472,0.0018537992881259
798221.321786491,1193085.42609777,0.00168675795060172
798221.321786491,1193032.41659083,0.00156044728002003
798221.321786491,1192979.40708389,0.00147054031709397
798221.321786491,1192926.39757695,0.00141406995053428
798221.321786491,1192873.38807001,0.00138950298220026
798221.321786491,1192820.37856306,0.00139685078407343
798221.321786491,1192767.36905612,0.00143785232438556
798221.321786491,1192714.35954918,0.00151626604203168
798221.321786491,1192661.35004224,0.00163831083307398
798221.321786491,1192608.3405353,0.00181330232392291
798221.321786491,1192555.33102835,0.00205453651143076
798221.321786491,1192502.32152141,0.00238047465473363
798221.321786491,1192449.31201447,0.00281627374576479
798221.321786491,1192396.30250753,0.00339567408420717
798221.321786491,1192343.29300058,0.00416318179852673
798221.321786491,1192290.28349364,0.00517634668682766
798221.321786491,1192237.2739867,0.00650771089052656
798221.321786491,1192184.26447976,0.0082456793879687
798221.321786491,1192131.25497282,0.0104931609048195
798221.321786491,1192078.24546587,0.0133624363894414
798221.321786491,1192025.23595893,0.0169645204690434
798221.321786491,1191972.22645199,0.0213915849622561
798221.321786491,1191919.21694505,0.0266921546657721
798221.321786491,1191866.2074381,0.0328409865935521
798221.321786491,1191813.19793116,0.039708643269326
798221.321786491,1191760.18842422,0.0470389683251962
798221.321786491,1191707.17891728,0.054444499702358
798221.321786491,1191654.16941034,0.0614286013645884
798221.321786491,1191601.15990339,0.0674377200895023
798221.321786491,1191548.15039645,0.071938343060134
798221.321786491,1191495.14088951,0.0745037292040806
798221.321786491,1191442.13138257,0.0748893953991246
798221.321786491,1191389.12187562,0.0730770636860884
798221.321786491,1191336.11236868,0.0692749645286136
798221.321786491,1191283.10286174,0.0638751711038737
798221.321786491,1191230.0933548,0.0573808929695135
798221.321786491,1191177.08384786,0.0503236494915487
798221.321786491,1191124.07434091,0.0431899473574485
798274.326979264,1201407.9186877,0.000420640074823697
798274.326979264,1201354.90918076,0.000406111937462732
798274.326979264,1201301.89967382,0.000391233392836291
798274.326979264,1201248.89016687,0.000376169455388367
798274.326979264,1201195.88065993,0.000361076764625284
798274.326979264,1201142.87115299,0.000346101499014237
798274.326979264,1201089.86164605,0.00033137775169696
798274.326979264,1201036.8521391,0.000317026388454323
798274.326979264,1200983.84263216,0.000303154389380039
798274.326979264,1200930.83312522,0.000289854658162677
798274.326979264,1200877.82361828,0.000277206267684769
798274.326979264,1200824.81411134,0.000265275098586871
798274.326979264,1200771.80460439,0.000254114819047745
798274.326979264,1200718.79509745,0.000243768149580975
798274.326979264,1200665.78559051,0.000234268356165526
798274.326979264,1200612.77608357,0.000225640918310934
798274.326979264,1200559.76657662,0.000217905325327749
798274.326979264,1200506.75706968,0.000211076963647833
798274.326979264,1200453.74756274,0.000205169070002142
798274.326979264,1200400.7380558,0.000200194739166133
798274.326979264,1200347.72854886,0.000196168990497666
798274.326979264,1200294.71904191,0.00019311091450578
798274.326979264,1200241.70953497,0.000191045939350214
798274.326979264,1200188.70002803,0.000190008277959999
798274.326979264,1200135.69052109,0.000190043640244154
798274.326979264,1200082.68101415,0.000191212322980176
798274.326979264,1200029.6715072,0.000193592824309583
798274.326979264,1199976.66200026,0.000197286172954362
798274.326979264,1199923.65249332,0.000202421217821452
798274.326979264,1199870.64298638,0.000209161196321504
798274.326979264,1199817.63347943,0.000217711995845417
798274.326979264,1199764.62397249,0.000228332650940845
798274.326979264,1199711.61446555,0.000241348790258144
798274.326979264,1199658.60495861,0.00025716997763258
798274.326979264,1199605.59545167,0.000276312201241896
798274.326979264,1199552.58594472,0.000299427180812166
798274.326979264,1199499.57643778,0.000327340721009288
798274.326979264,1199446.56693084,0.000361103085424681
798274.326979264,1199393.5574239,0.000402055357691173
798274.326979264,1199340.54791695,0.000451917063932711
798274.326979264,1199287.53841001,0.000512902032632111
798274.326979264,1199234.52890307,0.000587871642494511
798274.326979264,1199181.51939613,0.000680537312898802
798274.326979264,1199128.50988919,0.000795727318160956
798274.326979264,1199075.50038224,0.000939736607675515
798274.326979264,1199022.4908753,0.00112078186560991
798274.326979264,1198969.48136836,0.00134958663178315
798274.326979264,1198916.47186142,0.00164012119827955
798274.326979264,1198863.46235447,0.00201051619468797
798274.326979264,1198810.45284753,0.00248415246506482
798274.326979264,1198757.44334059,0.0030908958909081
798274.326979264,1198704.43383365,0.00386838466099525
798274.326979264,1198651.42432671,0.00486317707824716
798274.326979264,1198598.41481976,0.0061314209129585
798274.326979264,1198545.40531282,0.00773850956714961
798274.326979264,1198492.39580588,0.00975696504704417
798274.326979264,1198439.38629894,0.012261588568177
798274.326979264,1198386.37679199,0.0153208552110248
798274.326979264,1198333.36728505,0.0189837664253762
798274.326979264,1198280.35777811,0.0232621128880901
798274.326979264,1198227.34827117,0.0281094923620941
798274.326979264,1198174.33876423,0.0334004342684806
798274.326979264,1198121.32925728,0.0389152025595834
798274.326979264,1198068.31975034,0.0443374143628413
798274.326979264,1198015.3102434,0.0492713202462258
798274.326979264,1197962.30073646,0.0532823839221002
798274.326979264,1197909.29122951,0.0559585287784098
798274.326979264,1197856.28172257,0.056981529687141
798274.326979264,1197803.27221563,0.0561915432035446
798274.326979264,1197750.26270869,0.0536261751973326
798274.326979264,1197697.25320175,0.0495208054622908
798274.326979264,1197644.2436948,0.0442680431892658
798274.326979264,1197591.23418786,0.0383469456151763
798274.326979264,1197538.22468092,0.0322415841206816
798274.326979264,1197485.21517398,0.026370014347874
798274.326979264,1197432.20566704,0.0210387185012612
798274.326979264,1197379.19616009,0.0164275534575876
798274.326979264,1197326.18665315,0.0126007723137738
798274.326979264,1197273.17714621,0.00953412520127235
798274.326979264,1197220.16763927,0.00714720848671543
798274.326979264,1197167.15813232,0.00533281804622207
798274.326979264,1197114.14862538,0.00397894814316196
798274.326979264,1197061.13911844,0.00298251636176211
798274.326979264,1197008.1296115,0.00225605235516563
798274.326979264,1196955.12010456,0.0017294416668959
798274.326979264,1196902.11059761,0.00134876900793494
798274.326979264,1193668.53067414,0.00838786855973068
798274.326979264,1193615.5211672,0.00741976114059358
798274.326979264,1193562.51166025,0.00651688539734539
798274.326979264,1193509.50215331,0.00569441634713328
798274.326979264,1193456.49264637,0.0049604602417931
798274.326979264,1193403.48313943,0.00431726150993622
798274.326979264,1193350.47363249,0.00376262575695715
798274.326979264,1193297.46412554,0.0032913351028959
798274.326979264,1193244.4546186,0.00289640669425672
798274.326979264,1193191.44511166,0.00257011799709304
798274.326979264,1193138.43560472,0.00230478097548661
798274.326979264,1193085.42609777,0.00209328691083996
798274.326979264,1193032.41659083,0.00192946553355734
798274.326979264,1192979.40708389,0.00180831043656336
798274.326979264,1192926.39757695,0.00172612235672144
798274.326979264,1192873.38807001,0.00168061724270531
798274.326979264,1192820.37856306,0.00167104033303865
798274.326979264,1192767.36905612,0.00169832276863565
798274.326979264,1192714.35954918,0.00176531448920851
798274.326979264,1192661.35004224,0.0018771263026116
798274.326979264,1192608.3405353,0.00204161414595192
798274.326979264,1192555.33102835,0.00227003764397272
798274.326979264,1192502.32152141,0.00257791953106846
798274.326979264,1192449.31201447,0.00298611656751647
798274.326979264,1192396.30250753,0.00352207766397447
798274.326979264,1192343.29300058,0.00422119952908123
798274.326979264,1192290.28349364,0.00512808124625272
798274.326979264,1192237.2739867,0.00629731662825276
798274.326979264,1192184.26447976,0.00779324895478356
798274.326979264,1192131.25497282,0.00968787579384449
798274.326979264,1192078.24546587,0.0120559066354117
798274.326979264,1192025.23595893,0.0149659766559499
798274.326979264,1191972.22645199,0.0184673899783679
798274.326979264,1191919.21694505,0.0225726857796284
798274.326979264,1191866.2074381,0.0272378547724819
798274.326979264,1191813.19793116,0.0323439772832109
798274.326979264,1191760.18842422,0.0376858178249108
798274.326979264,1191707.17891728,0.0429735673424783
798274.326979264,1191654.16941034,0.0478525254891441
798274.326979264,1191601.15990339,0.0519416505879815
798274.326979264,1191548.15039645,0.05488624089239
798274.326979264,1191495.14088951,0.0564144033716966
798274.326979264,1191442.13138257,0.0563838504464757
798274.326979264,1191389.12187562,0.0548067646340417
798274.326979264,1191336.11236868,0.051846071540804
798274.326979264,1191283.10286174,0.0477845198885795
798274.326979264,1191230.0933548,0.0429753696054923
798327.332172038,1201407.9186877,0.000406397319962793
798327.332172038,1201354.90918076,0.000391593617717767
798327.332172038,1201301.89967382,0.00037649032937323
798327.332172038,1201248.89016687,0.000361245286962327
798327.332172038,1201195.88065993,0.000346007467663496
798327.332172038,1201142.87115299,0.00033091511352179
798327.332172038,1201089.86164605,0.000316094291063073
798327.332172038,1201036.8521391,0.000301657904444993
798327.332172038,1200983.84263216,0.000287705158839027
798327.332172038,1200930.83312522,0.000274321455280334
798327.332172038,1200877.82361828,0.000261578685029129
798327.332172038,1200824.81411134,0.000249535881172683
798327.332172038,1200771.80460439,0.000238240178186087
798327.332172038,1200718.79509745,0.000227728026664747
798327.332172038,1200665.78559051,0.000218026610438407
798327.332172038,1200612.77608357,0.000209155416583444
798327.332172038,1200559.76657662,0.000201127915132187
798327.332172038,1200506.75706968,0.000193953314116807
798327.332172038,1200453.74756274,0.000187638366549225
798327.332172038,1200400.7380558,0.000182189218645394
798327.332172038,1200347.72854886,0.000177613302800872
798327.332172038,1200294.71904191,0.000173921294445227
798327.332172038,1200241.70953497,0.000171129169133596
798327.332172038,1200188.70002803,0.000169260415567909
798327.332172038,1200135.69052109,0.000168348482559583
798327.332172038,1200082.68101415,0.000168439564591797
798327.332172038,1200029.6715072,0.000169595863545934
798327.332172038,1199976.66200026,0.000171899506006862
798327.332172038,1199923.65249332,0.000175457350033038
798327.332172038,1199870.64298638,0.000180406987388434
798327.332172038,1199817.63347943,0.0001869243438255
798327.332172038,1199764.62397249,0.000195233410434543
798327.332172038,1199711.61446555,0.000205618816131825
798327.332172038,1199658.60495861,0.00021844219257142
798327.332172038,1199605.59545167,0.000234163612100564
798327.332172038,1199552.58594472,0.000253369829477665
798327.332172038,1199499.57643778,0.000276811673086913
798327.332172038,1199446.56693084,0.000305453770376904
798327.332172038,1199393.5574239,0.000340540932883974
798327.332172038,1199340.54791695,0.000383687068054213
798327.332172038,1199287.53841001,0.000436994550883435
798327.332172038,1199234.52890307,0.000503214719981345
798327.332172038,1199181.51939613,0.000585963705380962
798327.332172038,1199128.50988919,0.000690012260177007
798327.332172038,1199075.50038224,0.000821673652755214
798327.332172038,1199022.4908753,0.000989319718048648
798327.332172038,1198969.48136836,0.0012040610829215
798327.332172038,1198916.47186142,0.00148063165034073
798327.332172038,1198863.46235447,0.00183851635189264
798327.332172038,1198810.45284753,0.00230334922070811
798327.332172038,1198757.44334059,0.00290857682382093
798327.332172038,1198704.43383365,0.00369731664637046
798327.332172038,1198651.42432671,0.0047242238448165
798327.332172038,1198598.41481976,0.00605699456900052
798327.332172038,1198545.40531282,0.00777686833831909
798327.332172038,1198492.39580588,0.00997715670586805
798327.332172038,1198439.38629894,0.0127584785669265
798327.332172038,1198386.37679199,0.0162191585334136
798327.332172038,1198333.36728505,0.0204393755597409
798327.332172038,1198280.35777811,0.0254584454791097
798327.332172038,1198227.34827117,0.03124637678854
798327.332172038,1198174.33876423,0.037673625205546
798327.332172038,1198121.32925728,0.0444863540671177
798327.332172038,1198068.31975034,0.0512973174362143
798327.332172038,1198015.3102434,0.0576029073581275
798327.332172038,1197962.30073646,0.0628331310773795
798327.332172038,1197909.29122951,0.0664326806559875
798327.332172038,1197856.28172257,0.0679595895064054
798327.332172038,1197803.27221563,0.0671776320523212
798327.332172038,1197750.26270869,0.0641151094545557
798327.332172038,1197697.25320175,0.0590695446912504
798327.332172038,1197644.2436948,0.0525539154493586
798327.332172038,1197591.23418786,0.0451991132753631
798327.332172038,1197220.16763927,0.00754182355538523
798327.332172038,1197114.14862538,0.00401191893630109
798327.332172038,1197061.13911844,0.00293667769709509
798327.332172038,1196796.09158373,0.000767415141211605
798327.332172038,1196743.08207679,0.000628883143781908
798327.332172038,1193933.57820885,0.0143965542854247
798327.332172038,1193880.56870191,0.0136829374858168
798327.332172038,1193827.55919497,0.0128222590738051
798327.332172038,1193774.54968802,0.0118564126682903
798327.332172038,1193721.54018108,0.0108290417381885
